item	purity_sphingo	purity_non_sphingo	weighted_ratio
GC_00009618	0.0	0.13788819875776398	-0.13788819875776398
GC_00009619	0.002197802197802198	0.14906832298136646	-0.14687052078356427
GC_00009620	0.0	0.14906832298136646	-0.14906832298136646
GC_00009621	0.01978021978021978	0.1391304347826087	-0.11935021500238892
GC_00009622	0.01978021978021978	0.13788819875776398	-0.1181079789775442
GC_00009623	0.0	0.1515527950310559	-0.1515527950310559
GC_00009624	0.0	0.14906832298136646	-0.14906832298136646
GC_00009625	0.0	0.14658385093167703	-0.14658385093167703
GC_00009626	0.0	0.11428571428571428	-0.11428571428571428
GC_00009627	0.210989010989011	0.013664596273291925	0.19732441471571907
GC_00009628	0.26373626373626374	0.002484472049689441	0.2612517916865743
GC_00009629	0.2681318681318681	0.0	0.2681318681318681
GC_00009630	0.06373626373626373	0.11428571428571428	-0.05054945054945055
GC_00009631	0.2681318681318681	0.0	0.2681318681318681
GC_00009632	0.01978021978021978	0.12422360248447205	-0.10444338270425227
GC_00009633	0.002197802197802198	0.14782608695652175	-0.14562828475871956
GC_00009634	0.1076923076923077	0.034782608695652174	0.07290969899665553
GC_00009635	0.0	0.14658385093167703	-0.14658385093167703
GC_00009636	0.26593406593406593	0.0	0.26593406593406593
GC_00009637	0.0	0.1515527950310559	-0.1515527950310559
GC_00009638	0.0	0.14409937888198757	-0.14409937888198757
GC_00009639	0.0	0.14037267080745341	-0.14037267080745341
GC_00009640	0.12087912087912088	0.0670807453416149	0.05379837553750598
GC_00009641	0.0	0.13540372670807455	-0.13540372670807455
GC_00009642	0.0	0.07453416149068323	-0.07453416149068323
GC_00009643	0.002197802197802198	0.15031055900621118	-0.148112756808409
GC_00009644	0.0	0.04596273291925466	-0.04596273291925466
GC_00009645	0.0	0.14906832298136646	-0.14906832298136646
GC_00009646	0.0	0.15031055900621118	-0.15031055900621118
GC_00009647	0.0	0.14658385093167703	-0.14658385093167703
GC_00009648	0.0	0.15031055900621118	-0.15031055900621118
GC_00009649	0.0	0.15031055900621118	-0.15031055900621118
GC_00009650	0.0	0.15031055900621118	-0.15031055900621118
GC_00009651	0.0	0.14782608695652175	-0.14782608695652175
GC_00009652	0.0	0.1515527950310559	-0.1515527950310559
GC_00009653	0.0	0.15031055900621118	-0.15031055900621118
GC_00009654	0.0	0.1515527950310559	-0.1515527950310559
GC_00009655	0.0	0.15031055900621118	-0.15031055900621118
GC_00009656	0.0	0.043478260869565216	-0.043478260869565216
GC_00009657	0.002197802197802198	0.15031055900621118	-0.148112756808409
GC_00009658	0.002197802197802198	0.1453416149068323	-0.14314381270903012
GC_00009659	0.0	0.15031055900621118	-0.15031055900621118
GC_00009660	0.0	0.1453416149068323	-0.1453416149068323
GC_00009661	0.0	0.07080745341614907	-0.07080745341614907
GC_00009662	0.0	0.1515527950310559	-0.1515527950310559
GC_00009663	0.002197802197802198	0.12173913043478261	-0.11954132823698041
GC_00009664	0.10329670329670329	0.07453416149068323	0.02876254180602006
GC_00009665	0.0	0.12298136645962733	-0.12298136645962733
GC_00009666	0.0	0.15031055900621118	-0.15031055900621118
GC_00009667	0.002197802197802198	0.14906832298136646	-0.14687052078356427
GC_00009668	0.26153846153846155	0.0	0.26153846153846155
GC_00009669	0.24175824175824176	0.0	0.24175824175824176
GC_00009670	0.0	0.15031055900621118	-0.15031055900621118
GC_00009671	0.0	0.15031055900621118	-0.15031055900621118
GC_00009672	0.0	0.15031055900621118	-0.15031055900621118
GC_00009673	0.0	0.1453416149068323	-0.1453416149068323
GC_00009674	0.0	0.15031055900621118	-0.15031055900621118
GC_00009675	0.0	0.15031055900621118	-0.15031055900621118
GC_00009676	0.0	0.14037267080745341	-0.14037267080745341
GC_00009677	0.0	0.1453416149068323	-0.1453416149068323
GC_00009678	0.0	0.14658385093167703	-0.14658385093167703
GC_00009679	0.0	0.13167701863354037	-0.13167701863354037
GC_00009680	0.006593406593406593	0.14409937888198757	-0.13750597228858097
GC_00009681	0.0	0.12422360248447205	-0.12422360248447205
GC_00009682	0.0	0.14658385093167703	-0.14658385093167703
GC_00009683	0.0	0.14161490683229813	-0.14161490683229813
GC_00009684	0.0	0.15031055900621118	-0.15031055900621118
GC_00009685	0.0	0.14906832298136646	-0.14906832298136646
GC_00009686	0.002197802197802198	0.14906832298136646	-0.14687052078356427
GC_00009687	0.0	0.15031055900621118	-0.15031055900621118
GC_00009688	0.0	0.15031055900621118	-0.15031055900621118
GC_00009689	0.0	0.15031055900621118	-0.15031055900621118
GC_00009690	0.0	0.15031055900621118	-0.15031055900621118
GC_00009691	0.0	0.15031055900621118	-0.15031055900621118
GC_00009692	0.24835164835164836	0.008695652173913044	0.2396559961777353
GC_00009693	0.0	0.15031055900621118	-0.15031055900621118
GC_00009694	0.0	0.13291925465838508	-0.13291925465838508
GC_00009695	0.0	0.14906832298136646	-0.14906832298136646
GC_00009696	0.0	0.15031055900621118	-0.15031055900621118
GC_00009697	0.26593406593406593	0.0	0.26593406593406593
GC_00009698	0.0	0.15031055900621118	-0.15031055900621118
GC_00009699	0.0	0.11677018633540373	-0.11677018633540373
GC_00009700	0.16043956043956045	0.05962732919254658	0.10081223124701387
GC_00009701	0.18021978021978022	0.04596273291925466	0.13425704730052557
GC_00009702	0.0	0.15031055900621118	-0.15031055900621118
GC_00009703	0.0	0.15031055900621118	-0.15031055900621118
GC_00009704	0.0	0.15031055900621118	-0.15031055900621118
GC_00009705	0.0	0.13664596273291926	-0.13664596273291926
GC_00009706	0.0	0.15031055900621118	-0.15031055900621118
GC_00009707	0.08791208791208792	0.0	0.08791208791208792
GC_00009708	0.01978021978021978	0.12919254658385093	-0.10941232680363115
GC_00009709	0.0	0.11428571428571428	-0.11428571428571428
GC_00009710	0.24835164835164836	0.0037267080745341614	0.2446249402771142
GC_00009711	0.002197802197802198	0.14782608695652175	-0.14562828475871956
GC_00009712	0.0	0.14782608695652175	-0.14782608695652175
GC_00009713	0.0	0.07204968944099378	-0.07204968944099378
GC_00009714	0.002197802197802198	0.14782608695652175	-0.14562828475871956
GC_00009715	0.0	0.15031055900621118	-0.15031055900621118
GC_00009716	0.0	0.14409937888198757	-0.14409937888198757
GC_00009717	0.002197802197802198	0.14906832298136646	-0.14687052078356427
GC_00009718	0.26593406593406593	0.0	0.26593406593406593
GC_00009719	0.0	0.14906832298136646	-0.14906832298136646
GC_00009720	0.0	0.14906832298136646	-0.14906832298136646
GC_00009721	0.002197802197802198	0.11304347826086956	-0.11084567606306736
GC_00009722	0.002197802197802198	0.14906832298136646	-0.14687052078356427
GC_00009723	0.0	0.14782608695652175	-0.14782608695652175
GC_00009724	0.0	0.15031055900621118	-0.15031055900621118
GC_00009725	0.0	0.15031055900621118	-0.15031055900621118
GC_00009726	0.0	0.15031055900621118	-0.15031055900621118
GC_00009727	0.01098901098901099	0.1391304347826087	-0.12814142379359772
GC_00009728	0.0	0.15031055900621118	-0.15031055900621118
GC_00009729	0.0	0.15031055900621118	-0.15031055900621118
GC_00009730	0.0	0.15031055900621118	-0.15031055900621118
GC_00009731	0.0	0.15031055900621118	-0.15031055900621118
GC_00009732	0.0	0.15031055900621118	-0.15031055900621118
GC_00009733	0.0	0.14161490683229813	-0.14161490683229813
GC_00009734	0.0	0.15031055900621118	-0.15031055900621118
GC_00009735	0.0	0.15031055900621118	-0.15031055900621118
GC_00009736	0.0	0.14782608695652175	-0.14782608695652175
GC_00009737	0.002197802197802198	0.14782608695652175	-0.14562828475871956
GC_00009738	0.0	0.15031055900621118	-0.15031055900621118
GC_00009739	0.0	0.15031055900621118	-0.15031055900621118
GC_00009740	0.0	0.15031055900621118	-0.15031055900621118
GC_00009741	0.0	0.15031055900621118	-0.15031055900621118
GC_00009742	0.0	0.14906832298136646	-0.14906832298136646
GC_00009743	0.0	0.15031055900621118	-0.15031055900621118
GC_00009744	0.0	0.15031055900621118	-0.15031055900621118
GC_00009745	0.0	0.15031055900621118	-0.15031055900621118
GC_00009746	0.0	0.15031055900621118	-0.15031055900621118
GC_00009747	0.017582417582417582	0.12795031055900621	-0.11036789297658864
GC_00009748	0.0	0.15031055900621118	-0.15031055900621118
GC_00009749	0.0	0.14037267080745341	-0.14037267080745341
GC_00009750	0.0	0.15031055900621118	-0.15031055900621118
GC_00009751	0.0	0.15031055900621118	-0.15031055900621118
GC_00009752	0.0	0.15031055900621118	-0.15031055900621118
GC_00009753	0.0	0.15031055900621118	-0.15031055900621118
GC_00009754	0.0967032967032967	0.06956521739130435	0.027138079311992358
GC_00009755	0.002197802197802198	0.1453416149068323	-0.14314381270903012
GC_00009756	0.0	0.15031055900621118	-0.15031055900621118
GC_00009757	0.0	0.15031055900621118	-0.15031055900621118
GC_00009758	0.0	0.15031055900621118	-0.15031055900621118
GC_00009759	0.002197802197802198	0.14906832298136646	-0.14687052078356427
GC_00009760	0.0	0.15031055900621118	-0.15031055900621118
GC_00009761	0.0	0.15031055900621118	-0.15031055900621118
GC_00009762	0.0	0.15031055900621118	-0.15031055900621118
GC_00009763	0.0	0.14906832298136646	-0.14906832298136646
GC_00009764	0.0	0.14906832298136646	-0.14906832298136646
GC_00009765	0.0	0.09440993788819876	-0.09440993788819876
GC_00009766	0.03076923076923077	0.12298136645962733	-0.09221213569039656
GC_00009767	0.0	0.05962732919254658	-0.05962732919254658
GC_00009768	0.004395604395604396	0.1267080745341615	-0.1223124701385571
GC_00009769	0.0	0.0670807453416149	-0.0670807453416149
GC_00009770	0.0	0.15031055900621118	-0.15031055900621118
GC_00009771	0.0	0.15031055900621118	-0.15031055900621118
GC_00009772	0.004395604395604396	0.0906832298136646	-0.0862876254180602
GC_00009773	0.0	0.14782608695652175	-0.14782608695652175
GC_00009774	0.0	0.14906832298136646	-0.14906832298136646
GC_00009775	0.0	0.14906832298136646	-0.14906832298136646
GC_00009776	0.0	0.14906832298136646	-0.14906832298136646
GC_00009777	0.0	0.14658385093167703	-0.14658385093167703
GC_00009778	0.0	0.14906832298136646	-0.14906832298136646
GC_00009779	0.0	0.14906832298136646	-0.14906832298136646
GC_00009780	0.0	0.14782608695652175	-0.14782608695652175
GC_00009781	0.0	0.14906832298136646	-0.14906832298136646
GC_00009782	0.0	0.14906832298136646	-0.14906832298136646
GC_00009783	0.0	0.14782608695652175	-0.14782608695652175
GC_00009784	0.0	0.1341614906832298	-0.1341614906832298
GC_00009785	0.0	0.14782608695652175	-0.14782608695652175
GC_00009786	0.0	0.14906832298136646	-0.14906832298136646
GC_00009787	0.0	0.14906832298136646	-0.14906832298136646
GC_00009788	0.0	0.14906832298136646	-0.14906832298136646
GC_00009789	0.0	0.14906832298136646	-0.14906832298136646
GC_00009790	0.0	0.14906832298136646	-0.14906832298136646
GC_00009791	0.0	0.14906832298136646	-0.14906832298136646
GC_00009792	0.0	0.14906832298136646	-0.14906832298136646
GC_00009793	0.0	0.13664596273291926	-0.13664596273291926
GC_00009794	0.0	0.14906832298136646	-0.14906832298136646
GC_00009795	0.0	0.14782608695652175	-0.14782608695652175
GC_00009796	0.0	0.14906832298136646	-0.14906832298136646
GC_00009797	0.0	0.14906832298136646	-0.14906832298136646
GC_00009798	0.0	0.14906832298136646	-0.14906832298136646
GC_00009799	0.03076923076923077	0.1267080745341615	-0.09593884376493073
GC_00009800	0.0	0.14906832298136646	-0.14906832298136646
GC_00009801	0.0	0.14161490683229813	-0.14161490683229813
GC_00009802	0.0	0.14037267080745341	-0.14037267080745341
GC_00009803	0.0	0.14906832298136646	-0.14906832298136646
GC_00009804	0.0	0.14409937888198757	-0.14409937888198757
GC_00009805	0.0	0.14906832298136646	-0.14906832298136646
GC_00009806	0.0	0.14161490683229813	-0.14161490683229813
GC_00009807	0.0	0.14906832298136646	-0.14906832298136646
GC_00009808	0.0	0.14658385093167703	-0.14658385093167703
GC_00009809	0.002197802197802198	0.1453416149068323	-0.14314381270903012
GC_00009810	0.0	0.14906832298136646	-0.14906832298136646
GC_00009811	0.0	0.10062111801242236	-0.10062111801242236
GC_00009812	0.002197802197802198	0.14782608695652175	-0.14562828475871956
GC_00009813	0.002197802197802198	0.14782608695652175	-0.14562828475871956
GC_00009814	0.0	0.14409937888198757	-0.14409937888198757
GC_00009815	0.002197802197802198	0.14782608695652175	-0.14562828475871956
GC_00009816	0.24835164835164836	0.008695652173913044	0.2396559961777353
GC_00009817	0.16043956043956045	0.058385093167701865	0.10205446727185859
GC_00009818	0.26153846153846155	0.0	0.26153846153846155
GC_00009819	0.0	0.14906832298136646	-0.14906832298136646
GC_00009820	0.0	0.14782608695652175	-0.14782608695652175
GC_00009821	0.03956043956043956	0.12173913043478261	-0.08217869087434305
GC_00009822	0.0	0.13664596273291926	-0.13664596273291926
GC_00009823	0.0	0.14782608695652175	-0.14782608695652175
GC_00009824	0.2153846153846154	0.01987577639751553	0.19550883898709986
GC_00009825	0.0	0.13664596273291926	-0.13664596273291926
GC_00009826	0.0	0.14782608695652175	-0.14782608695652175
GC_00009827	0.002197802197802198	0.12919254658385093	-0.12699474438604874
GC_00009828	0.25934065934065936	0.0	0.25934065934065936
GC_00009829	0.23296703296703297	0.0	0.23296703296703297
GC_00009830	0.26153846153846155	0.0	0.26153846153846155
GC_00009831	0.0	0.14658385093167703	-0.14658385093167703
GC_00009832	0.002197802197802198	0.14782608695652175	-0.14562828475871956
GC_00009833	0.0	0.13664596273291926	-0.13664596273291926
GC_00009834	0.16923076923076924	0.02111801242236025	0.148112756808409
GC_00009835	0.002197802197802198	0.13291925465838508	-0.1307214524605829
GC_00009836	0.0	0.14409937888198757	-0.14409937888198757
GC_00009837	0.0	0.12919254658385093	-0.12919254658385093
GC_00009838	0.0	0.14782608695652175	-0.14782608695652175
GC_00009839	0.0	0.11677018633540373	-0.11677018633540373
GC_00009840	0.0	0.14906832298136646	-0.14906832298136646
GC_00009841	0.002197802197802198	0.14161490683229813	-0.13941710463449594
GC_00009842	0.0	0.14906832298136646	-0.14906832298136646
GC_00009843	0.26373626373626374	0.0	0.26373626373626374
GC_00009844	0.25934065934065936	0.0	0.25934065934065936
GC_00009845	0.002197802197802198	0.13291925465838508	-0.1307214524605829
GC_00009846	0.002197802197802198	0.14782608695652175	-0.14562828475871956
GC_00009847	0.0	0.1453416149068323	-0.1453416149068323
GC_00009848	0.0	0.0670807453416149	-0.0670807453416149
GC_00009849	0.0	0.14906832298136646	-0.14906832298136646
GC_00009850	0.0	0.14906832298136646	-0.14906832298136646
GC_00009851	0.0	0.14906832298136646	-0.14906832298136646
GC_00009852	0.0	0.14906832298136646	-0.14906832298136646
GC_00009853	0.004395604395604396	0.13788819875776398	-0.13349259436215957
GC_00009854	0.0	0.14906832298136646	-0.14906832298136646
GC_00009855	0.0	0.14906832298136646	-0.14906832298136646
GC_00009856	0.0	0.13043478260869565	-0.13043478260869565
GC_00009857	0.14505494505494507	0.0670807453416149	0.07797419971333017
GC_00009858	0.0	0.14906832298136646	-0.14906832298136646
GC_00009859	0.0	0.14782608695652175	-0.14782608695652175
GC_00009860	0.006593406593406593	0.12919254658385093	-0.12259913999044433
GC_00009861	0.0	0.14906832298136646	-0.14906832298136646
GC_00009862	0.0	0.14906832298136646	-0.14906832298136646
GC_00009863	0.0	0.14906832298136646	-0.14906832298136646
GC_00009864	0.0	0.14906832298136646	-0.14906832298136646
GC_00009865	0.0	0.14906832298136646	-0.14906832298136646
GC_00009866	0.0	0.14906832298136646	-0.14906832298136646
GC_00009867	0.002197802197802198	0.14658385093167703	-0.14438604873387484
GC_00009868	0.0	0.14906832298136646	-0.14906832298136646
GC_00009869	0.0	0.14906832298136646	-0.14906832298136646
GC_00009870	0.0	0.14409937888198757	-0.14409937888198757
GC_00009871	0.002197802197802198	0.13664596273291926	-0.13444816053511707
GC_00009872	0.0	0.14906832298136646	-0.14906832298136646
GC_00009873	0.0	0.14161490683229813	-0.14161490683229813
GC_00009874	0.0	0.08198757763975155	-0.08198757763975155
GC_00009875	0.0	0.10186335403726708	-0.10186335403726708
GC_00009876	0.0	0.14906832298136646	-0.14906832298136646
GC_00009877	0.0	0.12049689440993788	-0.12049689440993788
GC_00009878	0.0	0.14658385093167703	-0.14658385093167703
GC_00009879	0.0	0.14906832298136646	-0.14906832298136646
GC_00009880	0.0	0.1341614906832298	-0.1341614906832298
GC_00009881	0.0	0.14906832298136646	-0.14906832298136646
GC_00009882	0.002197802197802198	0.040993788819875775	-0.03879598662207358
GC_00009883	0.0	0.13664596273291926	-0.13664596273291926
GC_00009884	0.0	0.13664596273291926	-0.13664596273291926
GC_00009885	0.0	0.14782608695652175	-0.14782608695652175
GC_00009886	0.0	0.1093167701863354	-0.1093167701863354
GC_00009887	0.0	0.14782608695652175	-0.14782608695652175
GC_00009888	0.0	0.14782608695652175	-0.14782608695652175
GC_00009889	0.0	0.14782608695652175	-0.14782608695652175
GC_00009890	0.25054945054945055	0.006211180124223602	0.24433827042522693
GC_00009891	0.0	0.14782608695652175	-0.14782608695652175
GC_00009892	0.0	0.14782608695652175	-0.14782608695652175
GC_00009893	0.0	0.14782608695652175	-0.14782608695652175
GC_00009894	0.0	0.14782608695652175	-0.14782608695652175
GC_00009895	0.0	0.14782608695652175	-0.14782608695652175
GC_00009896	0.0	0.14782608695652175	-0.14782608695652175
GC_00009897	0.0	0.14782608695652175	-0.14782608695652175
GC_00009898	0.0	0.14782608695652175	-0.14782608695652175
GC_00009899	0.0	0.14782608695652175	-0.14782608695652175
GC_00009900	0.0	0.14782608695652175	-0.14782608695652175
GC_00009901	0.0	0.14782608695652175	-0.14782608695652175
GC_00009902	0.0	0.14658385093167703	-0.14658385093167703
GC_00009903	0.0	0.14782608695652175	-0.14782608695652175
GC_00009904	0.0	0.14658385093167703	-0.14658385093167703
GC_00009905	0.0	0.10559006211180125	-0.10559006211180125
GC_00009906	0.0	0.14782608695652175	-0.14782608695652175
GC_00009907	0.0	0.06956521739130435	-0.06956521739130435
GC_00009908	0.0	0.1453416149068323	-0.1453416149068323
GC_00009909	0.2571428571428571	0.0	0.2571428571428571
GC_00009910	0.0	0.14409937888198757	-0.14409937888198757
GC_00009911	0.0	0.14782608695652175	-0.14782608695652175
GC_00009912	0.23736263736263735	0.012422360248447204	0.22494027711419015
GC_00009913	0.25054945054945055	0.006211180124223602	0.24433827042522693
GC_00009914	0.0	0.12422360248447205	-0.12422360248447205
GC_00009915	0.0	0.14782608695652175	-0.14782608695652175
GC_00009916	0.0	0.14658385093167703	-0.14658385093167703
GC_00009917	0.0	0.12173913043478261	-0.12173913043478261
GC_00009918	0.0	0.14782608695652175	-0.14782608695652175
GC_00009919	0.0	0.08944099378881988	-0.08944099378881988
GC_00009920	0.2549450549450549	0.0	0.2549450549450549
GC_00009921	0.26153846153846155	0.0	0.26153846153846155
GC_00009922	0.0	0.07204968944099378	-0.07204968944099378
GC_00009923	0.0	0.14658385093167703	-0.14658385093167703
GC_00009924	0.002197802197802198	0.14409937888198757	-0.14190157668418538
GC_00009925	0.004395604395604396	0.1391304347826087	-0.1347348303870043
GC_00009926	0.002197802197802198	0.14409937888198757	-0.14190157668418538
GC_00009927	0.26153846153846155	0.0	0.26153846153846155
GC_00009928	0.0	0.14782608695652175	-0.14782608695652175
GC_00009929	0.26153846153846155	0.0	0.26153846153846155
GC_00009930	0.05054945054945055	0.11428571428571428	-0.06373626373626373
GC_00009931	0.002197802197802198	0.1341614906832298	-0.1319636884854276
GC_00009932	0.15164835164835164	0.058385093167701865	0.09326325848064977
GC_00009933	0.0	0.14782608695652175	-0.14782608695652175
GC_00009934	0.002197802197802198	0.11677018633540373	-0.11457238413760153
GC_00009935	0.26153846153846155	0.0	0.26153846153846155
GC_00009936	0.2549450549450549	0.002484472049689441	0.2524605828953655
GC_00009937	0.0	0.14782608695652175	-0.14782608695652175
GC_00009938	0.0	0.13664596273291926	-0.13664596273291926
GC_00009939	0.002197802197802198	0.1453416149068323	-0.14314381270903012
GC_00009940	0.0	0.14782608695652175	-0.14782608695652175
GC_00009941	0.0	0.13664596273291926	-0.13664596273291926
GC_00009942	0.26153846153846155	0.0	0.26153846153846155
GC_00009943	0.09010989010989011	0.08695652173913043	0.0031533683707596766
GC_00009944	0.0	0.14037267080745341	-0.14037267080745341
GC_00009945	0.0	0.14782608695652175	-0.14782608695652175
GC_00009946	0.0	0.14782608695652175	-0.14782608695652175
GC_00009947	0.002197802197802198	0.1453416149068323	-0.14314381270903012
GC_00009948	0.0	0.14782608695652175	-0.14782608695652175
GC_00009949	0.0	0.14782608695652175	-0.14782608695652175
GC_00009950	0.0	0.1453416149068323	-0.1453416149068323
GC_00009951	0.0	0.14782608695652175	-0.14782608695652175
GC_00009952	0.0	0.14782608695652175	-0.14782608695652175
GC_00009953	0.18021978021978022	0.0	0.18021978021978022
GC_00009954	0.0	0.14782608695652175	-0.14782608695652175
GC_00009955	0.0	0.12173913043478261	-0.12173913043478261
GC_00009956	0.0	0.08571428571428572	-0.08571428571428572
GC_00009957	0.12087912087912088	0.06956521739130435	0.05131390348781653
GC_00009958	0.002197802197802198	0.07701863354037267	-0.07482083134257046
GC_00009959	0.0	0.11304347826086956	-0.11304347826086956
GC_00009960	0.0	0.14037267080745341	-0.14037267080745341
GC_00009961	0.0	0.13788819875776398	-0.13788819875776398
GC_00009962	0.0	0.062111801242236024	-0.062111801242236024
GC_00009963	0.041758241758241756	0.08198757763975155	-0.040229335881509794
GC_00009964	0.0	0.14782608695652175	-0.14782608695652175
GC_00009965	0.0	0.14782608695652175	-0.14782608695652175
GC_00009966	0.0	0.10807453416149068	-0.10807453416149068
GC_00009967	0.0	0.1453416149068323	-0.1453416149068323
GC_00009968	0.25934065934065936	0.0	0.25934065934065936
GC_00009969	0.0	0.14658385093167703	-0.14658385093167703
GC_00009970	0.0	0.14285714285714285	-0.14285714285714285
GC_00009971	0.0	0.14658385093167703	-0.14658385093167703
GC_00009972	0.0	0.14161490683229813	-0.14161490683229813
GC_00009973	0.0	0.14409937888198757	-0.14409937888198757
GC_00009974	0.0	0.14658385093167703	-0.14658385093167703
GC_00009975	0.0	0.14285714285714285	-0.14285714285714285
GC_00009976	0.0	0.14658385093167703	-0.14658385093167703
GC_00009977	0.0	0.14161490683229813	-0.14161490683229813
GC_00009978	0.0	0.14658385093167703	-0.14658385093167703
GC_00009979	0.0	0.14658385093167703	-0.14658385093167703
GC_00009980	0.0	0.14658385093167703	-0.14658385093167703
GC_00009981	0.0	0.14658385093167703	-0.14658385093167703
GC_00009982	0.0	0.1453416149068323	-0.1453416149068323
GC_00009983	0.0	0.14658385093167703	-0.14658385093167703
GC_00009984	0.002197802197802198	0.1453416149068323	-0.14314381270903012
GC_00009985	0.0	0.14658385093167703	-0.14658385093167703
GC_00009986	0.16923076923076924	0.049689440993788817	0.11954132823698042
GC_00009987	0.0	0.12422360248447205	-0.12422360248447205
GC_00009988	0.06593406593406594	0.1093167701863354	-0.04338270425226946
GC_00009989	0.0	0.14658385093167703	-0.14658385093167703
GC_00009990	0.25934065934065936	0.0	0.25934065934065936
GC_00009991	0.25934065934065936	0.0	0.25934065934065936
GC_00009992	0.002197802197802198	0.115527950310559	-0.1133301481127568
GC_00009993	0.0	0.14037267080745341	-0.14037267080745341
GC_00009994	0.006593406593406593	0.14285714285714285	-0.13626373626373625
GC_00009995	0.25934065934065936	0.0	0.25934065934065936
GC_00009996	0.0	0.13043478260869565	-0.13043478260869565
GC_00009997	0.25934065934065936	0.0	0.25934065934065936
GC_00009998	0.0	0.1453416149068323	-0.1453416149068323
GC_00009999	0.002197802197802198	0.1453416149068323	-0.14314381270903012
GC_00010000	0.2571428571428571	0.0012422360248447205	0.2559006211180124
GC_00010001	0.25934065934065936	0.0	0.25934065934065936
GC_00010002	0.002197802197802198	0.14409937888198757	-0.14190157668418538
GC_00010003	0.0	0.1453416149068323	-0.1453416149068323
GC_00010004	0.03076923076923077	0.12919254658385093	-0.09842331581462016
GC_00010005	0.16263736263736264	0.034782608695652174	0.12785475394171048
GC_00010006	0.0	0.13540372670807455	-0.13540372670807455
GC_00010007	0.0	0.14658385093167703	-0.14658385093167703
GC_00010008	0.22857142857142856	0.0	0.22857142857142856
GC_00010009	0.25274725274725274	0.002484472049689441	0.2502627806975633
GC_00010010	0.0	0.084472049689441	-0.084472049689441
GC_00010011	0.0	0.14658385093167703	-0.14658385093167703
GC_00010012	0.23516483516483516	0.0	0.23516483516483516
GC_00010013	0.25934065934065936	0.0	0.25934065934065936
GC_00010014	0.2571428571428571	0.0	0.2571428571428571
GC_00010015	0.0	0.1341614906832298	-0.1341614906832298
GC_00010016	0.2549450549450549	0.0012422360248447205	0.2537028189202102
GC_00010017	0.13846153846153847	0.04596273291925466	0.09249880554228382
GC_00010018	0.0	0.14037267080745341	-0.14037267080745341
GC_00010019	0.0	0.14658385093167703	-0.14658385093167703
GC_00010020	0.0	0.14285714285714285	-0.14285714285714285
GC_00010021	0.0	0.10186335403726708	-0.10186335403726708
GC_00010022	0.008791208791208791	0.14037267080745341	-0.13158146201624463
GC_00010023	0.006593406593406593	0.12546583850931678	-0.11887243191591018
GC_00010024	0.0	0.07701863354037267	-0.07701863354037267
GC_00010025	0.0	0.1267080745341615	-0.1267080745341615
GC_00010026	0.0	0.1031055900621118	-0.1031055900621118
GC_00010027	0.0	0.1453416149068323	-0.1453416149068323
GC_00010028	0.0	0.14658385093167703	-0.14658385093167703
GC_00010029	0.0	0.14037267080745341	-0.14037267080745341
GC_00010030	0.11648351648351649	0.05217391304347826	0.06430960344003822
GC_00010031	0.0	0.13788819875776398	-0.13788819875776398
GC_00010032	0.0	0.14658385093167703	-0.14658385093167703
GC_00010033	0.0	0.12919254658385093	-0.12919254658385093
GC_00010034	0.0	0.024844720496894408	-0.024844720496894408
GC_00010035	0.05934065934065934	0.043478260869565216	0.015862398471094122
GC_00010036	0.01978021978021978	0.12422360248447205	-0.10444338270425227
GC_00010037	0.0	0.1341614906832298	-0.1341614906832298
GC_00010038	0.0	0.1453416149068323	-0.1453416149068323
GC_00010039	0.0	0.08944099378881988	-0.08944099378881988
GC_00010040	0.004395604395604396	0.0670807453416149	-0.0626851409460105
GC_00010041	0.0	0.14658385093167703	-0.14658385093167703
GC_00010042	0.0	0.14409937888198757	-0.14409937888198757
GC_00010043	0.0	0.14409937888198757	-0.14409937888198757
GC_00010044	0.0	0.10186335403726708	-0.10186335403726708
GC_00010045	0.0	0.1453416149068323	-0.1453416149068323
GC_00010046	0.0	0.1453416149068323	-0.1453416149068323
GC_00010047	0.0	0.1453416149068323	-0.1453416149068323
GC_00010048	0.0	0.1453416149068323	-0.1453416149068323
GC_00010049	0.0	0.14161490683229813	-0.14161490683229813
GC_00010050	0.0	0.14409937888198757	-0.14409937888198757
GC_00010051	0.16263736263736264	0.0	0.16263736263736264
GC_00010052	0.0	0.14285714285714285	-0.14285714285714285
GC_00010053	0.0	0.1453416149068323	-0.1453416149068323
GC_00010054	0.013186813186813187	0.13167701863354037	-0.11849020544672718
GC_00010055	0.0	0.13291925465838508	-0.13291925465838508
GC_00010056	0.0	0.14409937888198757	-0.14409937888198757
GC_00010057	0.0	0.14409937888198757	-0.14409937888198757
GC_00010058	0.0	0.14409937888198757	-0.14409937888198757
GC_00010059	0.002197802197802198	0.14285714285714285	-0.14065934065934066
GC_00010060	0.0	0.13664596273291926	-0.13664596273291926
GC_00010061	0.0	0.14409937888198757	-0.14409937888198757
GC_00010062	0.0	0.1453416149068323	-0.1453416149068323
GC_00010063	0.0	0.14285714285714285	-0.14285714285714285
GC_00010064	0.0	0.14161490683229813	-0.14161490683229813
GC_00010065	0.0	0.1453416149068323	-0.1453416149068323
GC_00010066	0.0	0.1453416149068323	-0.1453416149068323
GC_00010067	0.25274725274725274	0.002484472049689441	0.2502627806975633
GC_00010068	0.0	0.14409937888198757	-0.14409937888198757
